Max,Min,Mean,Median,Mode,StdDev
28.11,6.981,14.127291739894552,13.37,3.5240488262120775
39.28,9.71,19.289648506151142,18.84,4.301035768166949
188.5,43.79,91.96903339191564,86.24,24.298981038754906
2501.0,143.5,654.8891036906854,551.1,351.914129181653
0.1634,0.052629999999999996,0.09636028119507908,0.09587000000000001,0.014064128137673618
0.3454,0.01938,0.1043409841827768,0.09262999999999999,0.052812757932512194
0.4268,0.0,0.0887993158172232,0.06154,0.07971980870789348
0.2012,0.0,0.04891914586994728,0.0335,0.038802844859153605
0.304,0.106,0.18116186291739894,0.1792,0.027414281336035715
0.09744,0.049960000000000004,0.06279760984182776,0.06154,0.007060362795084459
2.873,0.1115,0.4051720562390158,0.3242,0.2773127329861039
4.885,0.3602,1.2168534270650264,1.1079999999999999,0.5516483926172023
21.98,0.757,2.8660592267135323,2.287,2.0218545540421076
542.2,6.8020000000000005,40.33707908611599,24.53,45.49100551613181
0.03113,0.001713,0.007040978910369068,0.006379999999999999,0.0030025179438390656
0.1354,0.002252,0.0254781388400703,0.02045,0.017908179325677388
0.396,0.0,0.031893716344463974,0.025889999999999996,0.030186060322988408
0.05279,0.0,0.011796137082601054,0.01093,0.006170285174046869
0.07895,0.007882,0.02054229876977153,0.01873,0.008266371528798397
0.02984,0.0008948000000000001,0.0037949038664323374,0.003187,0.002646070967089195
36.04,7.93,16.269189806678384,14.97,4.833241580469323
49.54,12.02,25.677223198594024,25.41,6.146257623038319
251.2,50.41,107.26121265377856,97.66,33.602542269036356
4254.0,185.2,880.5831282952548,686.5,569.356992669949
0.2226,0.07117000000000001,0.13236859402460457,0.1313,0.022832429404835465
1.058,0.02729,0.2542650439367311,0.2119,0.15733648891374197
1.252,0.0,0.27218848330404216,0.2267,0.2086242806081323
0.29100000000000004,0.0,0.11460622319859402,0.09992999999999999,0.06573234119594207
0.6638,0.1565,0.2900755711775044,0.2822,0.061867467537518685
0.2075,0.05504,0.08394581722319859,0.08004,0.018061267348893986
